Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,N-mode attribute,Anomaly?,Anomaly Mode,Attribute,Desired Speed,D-mode attribute,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,V-mode attribute,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time,Force Sensor 1,N-mode?,V-mode?,D-mode?,Binary Macro Health Mode,Multi-class Sublevel Mode,Multi-class Sublevel Mode Enc
144943,0.0,0,0,0,0,,,,150.0,15,14.99,154.55,0,,Force Sensor 3,0,0,16.5,40.44,-3.37,2.81,-945.37,1.0,3.66,-0.34,-9.53,-40.19,47.75,-55.75,0.93,-0.03,-0.35,-0.13,26,-214532096,554.32,3664952,66.66666666666667,9283,0,False,False,False,H,H,0
144954,0.0,0,0,0,0,,,,150.0,15,15.73,154.4,0,,Force Sensor 3,0,0,16.69,49.38,-3.94,2.44,-931.0,2.12,2.21,0.21,-9.34,-40.19,47.75,-55.75,0.86,-0.05,-0.49,-0.13,26,-215252992,488.5,3664962,66.66666666666667,9294,0,False,False,False,H,H,0
144970,0.0,0,0,0,0,,,,150.0,15,15.74,161.88,0,,Force Sensor 3,0,0,16.94,58.25,-4.94,2.06,-921.94,1.25,2.53,0.13,-10.68,-74.5,49.56,-6.06,0.82,-0.06,-0.55,-0.12,26,-217874432,447.95,3664975,62.5,9310,0,False,False,False,H,H,0
144984,0.0,0,0,0,0,,,,150.0,15,15.36,157.03,0,,Force Sensor 3,0,0,20.12,54.38,-175.69,2.44,-854.31,1.31,-4.38,-0.21,-6.81,-64.0,43.75,47.0,0.39,-0.11,-0.91,-0.07,26,-214040576,478.74,3665054,83.33333333333333,9324,0,False,False,False,H,H,0
144999,0.0,0,0,0,0,M,M,M,150.0,15,15.86,154.34,0,0.0,Force Sensor 3,1,0,21.06,46.0,-176.44,2.12,-869.19,1.56,-4.38,-0.21,-6.81,-15.25,39.06,74.5,0.32,-0.12,-0.94,-0.06,26,-208699392,542.59,3665066,55.55555555555557,9339,0,False,False,False,H,H,0
145015,0.0,0,0,0,0,,,,150.0,15,15.73,154.55,0,,Force Sensor 3,0,0,14.69,28.44,-177.25,2.31,-935.75,2.0,-6.36,-0.11,-6.5,-15.25,39.06,74.5,0.24,-0.12,-0.96,-0.05,26,-209879040,617.79,3665079,66.66666666666667,9355,0,False,False,False,H,H,0
145029,0.0,0,0,0,0,M,M,M,150.0,15,15.72,146.7,0,0.0,Force Sensor 3,1,0,14.88,18.94,-177.44,2.87,-983.12,1.5,-5.41,-0.37,-5.02,-15.25,39.06,74.5,0.08,-0.13,-0.99,-0.03,26,-210075648,708.43,3665092,83.33333333333333,9369,0,False,False,False,H,H,0
145045,0.0,0,0,0,0,,,,150.0,15,16.11,141.64,0,,Force Sensor 3,0,0,15.13,9.31,-177.62,2.56,-987.81,1.44,-5.0,-0.36,-3.67,-15.25,39.06,74.5,-0.0,-0.13,-0.99,-0.02,26,-209256448,795.08,3665105,58.82352941176471,9385,0,False,False,False,H,H,0
145062,0.0,0,0,0,0,,,,150.0,15,16.75,139.3,0,,Force Sensor 3,0,0,15.31,-0.13,-177.62,2.44,-1000.5,2.06,-3.73,0.05,-2.0,43.06,33.56,58.19,-0.09,-0.13,-0.99,-0.01,26,-215449600,895.31,3665118,62.5,9402,0,False,False,False,H,H,0
145076,0.0,0,0,0,0,,,,150.0,15,16.5,144.67,0,,Force Sensor 3,0,0,15.75,-19.12,-177.56,2.0,-966.56,1.56,-3.23,-0.41,-1.45,43.06,33.56,58.19,-0.17,-0.14,-0.98,0.0,26,-214564864,964.12,3665131,71.42857142857143,9416,0,False,False,False,H,H,0
145090,0.0,0,0,0,0,,,,150.0,15,16.23,144.52,0,,Force Sensor 3,0,0,15.94,-28.19,-177.37,2.31,-940.37,1.37,-2.6,0.08,0.07,43.06,33.56,58.19,-0.32,-0.13,-0.94,0.02,26,-216137728,1052.64,3665145,66.66666666666667,9430,0,False,False,False,H,H,0
145106,0.0,0,0,0,0,,,,150.0,15,15.88,144.32,0,,Force Sensor 3,0,0,10.25,-46.75,-176.69,2.44,-965.81,1.0,-1.09,-0.47,0.45,43.06,33.56,58.19,-0.4,-0.13,-0.91,0.04,26,-218595328,1116.78,3665158,62.5,9446,0,False,False,False,H,H,0
145121,0.0,0,0,0,0,,,,150.0,15,16.26,144.22,0,,Force Sensor 3,0,0,11.25,-55.81,-176.0,2.31,-942.87,1.75,-0.34,0.0,0.36,77.0,31.69,3.87,-0.53,-0.12,-0.83,0.06,26,-212959232,1184.7,3665171,83.33333333333333,9461,0,False,False,False,H,H,0
145135,0.0,0,0,0,0,,,,150.0,15,16.26,151.81,0,,Force Sensor 3,0,0,11.94,-64.75,-174.69,2.75,-924.31,1.37,-1.06,-0.22,0.96,77.0,31.69,3.87,-0.6,-0.12,-0.79,0.07,26,-209289216,1222.79,3665184,58.82352941176471,9475,0,False,False,False,H,H,0
145150,0.0,0,0,0,0,,,,150.0,15,16.39,151.92,0,,Force Sensor 3,0,0,12.56,-73.94,-171.81,2.87,-925.19,1.62,3.29,-0.02,1.57,77.0,31.69,3.87,-0.66,-0.11,-0.74,0.08,26,-203161600,1262.87,3665197,62.5,9490,0,False,False,False,H,H,0
145163,0.0,0,0,0,0,,,,150.0,15,15.88,154.5,0,,Force Sensor 3,0,0,13.38,-87.31,-2.25,1.75,-863.37,1.5,3.11,-0.18,1.32,77.0,31.69,3.87,-0.71,-0.11,-0.69,0.08,26,-207847424,1258.5,3665210,90.9090909090909,9503,0,False,False,False,H,H,0
145179,0.0,0,0,0,0,,,,150.0,15,15.75,154.45,0,,Force Sensor 3,0,0,13.63,-80.19,-13.63,2.31,-835.0,1.31,2.67,-0.28,1.46,59.75,37.19,-48.25,-0.8,-0.1,-0.58,0.1,26,-217939968,1269.82,3665223,58.82352941176471,9519,0,False,False,False,H,H,0
145196,0.0,0,0,0,0,,,,150.0,15,15.75,164.35,0,,Force Sensor 3,0,0,13.94,-72.12,-7.5,1.87,-866.37,1.75,4.67,-0.14,-0.13,59.75,37.19,-48.25,-0.84,-0.09,-0.52,0.1,26,-219545600,1245.66,3665236,58.82352941176471,9536,0,False,False,False,H,H,0
145213,0.0,0,0,0,0,,,,150.0,15,15.36,156.87,0,,Force Sensor 3,0,0,14.38,-55.56,-4.12,2.19,-854.06,1.25,3.41,0.11,-0.42,59.75,37.19,-48.25,-0.88,-0.08,-0.46,0.11,26,-217808896,1208.73,3665249,76.92307692307692,9553,0,False,False,False,H,H,0
145225,0.0,0,0,0,0,,,,150.0,15,15.61,161.82,0,,Force Sensor 3,0,0,14.63,-47.13,-3.44,2.81,-876.37,0.94,4.54,-0.21,-1.27,59.75,37.19,-48.25,-0.91,-0.07,-0.39,0.12,26,-217415680,1162.18,3665265,58.82352941176471,9565,0,False,False,False,H,H,0
145241,0.0,0,0,0,0,,,,150.0,15,15.36,164.75,0,,Force Sensor 3,0,0,15.0,-29.5,-2.75,2.69,-911.56,1.0,5.43,0.0,-3.24,12.75,41.88,-69.19,-0.96,-0.06,-0.25,0.13,26,-220332032,1088.72,3665277,66.66666666666667,9581,0,False,False,False,H,H,0
145258,0.0,0,0,0,0,,,,150.0,15,15.72,161.99,0,,Force Sensor 3,0,0,15.38,-12.31,-2.5,1.87,-905.31,1.31,5.81,-0.09,-5.83,12.75,41.88,-69.19,-0.99,-0.03,-0.03,0.14,26,-223379456,928.67,3665305,62.5,9598,0,False,False,False,H,H,0
145270,0.0,0,0,0,0,,,,150.0,15,15.33,166.99,0,,Force Sensor 3,0,0,15.56,-3.56,-2.5,2.75,-897.44,1.5,4.73,-0.23,-6.91,-37.56,47.38,-56.5,-0.99,-0.02,0.05,0.14,26,-219611136,845.17,3665314,83.33333333333333,9610,0,False,False,False,H,H,0
145286,0.0,0,0,0,0,,,,150.0,15,15.08,157.03,0,,Force Sensor 3,0,0,15.75,5.06,-2.5,2.75,-897.44,1.5,2.81,0.0,-8.06,-37.56,47.38,-56.5,-0.98,-0.01,0.12,0.14,26,-215613440,765.36,3665327,55.55555555555557,9626,0,False,False,False,H,H,0
145302,0.0,0,0,0,0,M,M,M,150.0,15,15.57,154.5,0,0.0,Force Sensor 3,1,0,16.06,22.94,-2.75,3.12,-947.31,1.56,3.96,-0.11,-8.32,-37.56,47.38,-56.5,-0.97,0.01,0.2,0.14,26,-216006656,680.56,3665340,66.66666666666667,9642,0,False,False,False,H,H,0
145315,0.0,0,0,0,0,,,,150.0,15,15.31,149.28,0,,Force Sensor 3,0,0,16.31,32.19,-3.0,2.19,-962.19,1.94,3.74,0.03,-9.05,-37.56,47.38,-56.5,-0.92,0.03,0.35,0.13,26,-214040576,587.34,3665353,83.33333333333333,9655,0,False,False,False,H,H,0
145331,0.0,0,0,0,0,,,,150.0,15,15.95,149.38,0,,Force Sensor 3,0,0,16.5,41.5,-3.44,2.69,-966.0,1.31,3.53,-0.08,-10.43,-37.56,47.38,-56.5,-0.89,0.04,0.43,0.13,26,-219054080,516.1,3665366,55.55555555555557,9671,0,False,False,False,H,H,0
145348,0.0,0,0,0,0,,,,150.0,15,15.94,141.74,0,,Force Sensor 3,0,0,16.75,50.94,-4.12,2.5,-994.19,1.81,1.15,-0.11,-10.56,-71.56,48.06,-15.88,-0.85,0.05,0.5,0.13,26,-217284608,446.35,3665380,62.5,9688,0,False,False,False,H,H,0
145365,0.0,0,0,0,0,,,,150.0,15,16.71,139.21,0,,Force Sensor 3,0,0,17.25,70.0,-7.62,2.62,-988.37,1.31,0.85,-0.17,-11.23,-71.56,48.06,-15.88,-0.76,0.07,0.64,0.12,26,-217776128,417.55,3665392,62.5,9705,0,False,False,False,H,H,0
145380,0.0,0,0,0,0,,,,150.0,15,16.47,134.47,0,,Force Sensor 3,0,0,17.56,79.25,-14.0,2.81,-969.44,1.87,-1.55,-0.19,-10.41,-71.56,48.06,-15.88,-0.7,0.08,0.7,0.11,26,-213647360,394.45,3665405,62.5,9720,0,False,False,False,H,H,0
145393,0.0,0,0,0,0,,,,150.0,15,16.72,136.77,0,,Force Sensor 3,0,0,17.87,87.19,-2.56,2.62,-978.37,1.62,-1.54,-0.09,-10.22,-68.0,46.69,40.25,-0.64,0.09,0.75,0.1,26,-221446144,390.44,3665418,83.33333333333333,9733,0,False,False,False,H,H,0
145409,0.0,0,0,0,0,,,,150.0,15,16.86,126.73,0,,Force Sensor 3,0,0,18.81,71.87,-171.75,2.94,-972.0,1.69,-3.88,-0.13,-9.67,-68.0,46.69,40.25,-0.51,0.1,0.85,0.09,26,-214007808,406.57,3665432,58.82352941176471,9749,0,False,False,False,H,H,0
145425,0.0,0,0,0,0,,,,150.0,15,17.13,136.91,0,,Force Sensor 3,0,0,19.44,62.5,-174.5,2.56,-976.25,1.87,-3.97,-0.24,-8.57,-68.0,46.69,40.25,-0.44,0.11,0.89,0.08,26,-211255296,436.68,3665444,66.66666666666667,9765,0,False,False,False,H,H,0
145438,0.0,0,0,0,0,,,,150.0,15,16.63,139.3,0,,Force Sensor 3,0,0,20.25,52.88,-175.87,2.75,-992.56,2.0,-4.7,-0.07,-7.21,-68.0,46.69,40.25,-0.36,0.12,0.92,0.07,26,-216629248,499.96,3665457,66.66666666666667,9778,0,False,False,False,H,H,0
145453,0.0,0,0,0,0,,,,150.0,15,16.51,141.98,0,,Force Sensor 3,0,0,14.56,33.94,-177.06,2.31,-970.81,1.81,-5.42,-0.16,-6.76,-16.75,39.06,74.06,-0.29,0.12,0.95,0.06,26,-212402176,557.85,3665470,71.42857142857143,9793,0,False,False,False,H,H,0
145467,0.0,0,0,0,0,,,,150.0,15,16.39,154.34,0,,Force Sensor 3,0,0,14.75,24.62,-177.31,2.44,-962.19,1.75,-4.39,-0.2,-5.72,-16.75,39.06,74.06,-0.13,0.13,0.98,0.04,26,-214728704,638.88,3665487,76.92307692307692,9807,0,False,False,False,H,H,0
145486,0.0,0,0,0,0,,,,150.0,15,15.77,162.04,0,,Force Sensor 3,0,0,16.31,-42.44,-176.94,2.5,-842.37,1.25,-2.26,-0.09,0.64,48.56,33.88,55.75,0.36,0.13,0.92,-0.03,26,-210403328,1026.66,3665556,50.0,9826,0,False,False,False,H,H,0
145499,0.0,0,0,0,0,,,,150.0,15,15.38,159.4,0,,Force Sensor 3,0,0,10.69,-50.38,-176.44,2.0,-823.06,1.25,-0.86,-0.09,2.1,76.5,32.88,6.19,0.42,0.13,0.89,-0.04,26,-214499328,1093.98,3665565,76.92307692307692,9839,0,False,False,False,H,H,0
145514,0.0,0,0,0,0,,,,150.0,15,15.5,164.52,0,,Force Sensor 3,0,0,10.69,-50.38,-176.44,2.06,-784.12,1.62,-0.98,-0.24,2.4,76.5,32.88,6.19,0.48,0.13,0.86,-0.05,26,-216203264,1157.21,3665576,62.5,9854,0,False,False,False,H,H,0
145530,0.0,0,0,0,0,,,,150.0,15,14.97,164.46,0,,Force Sensor 3,0,0,12.0,-65.5,-174.5,1.94,-781.75,1.19,-2.64,-0.11,2.1,76.5,32.88,6.19,0.54,0.12,0.83,-0.06,26,-209879040,1204.57,3665590,62.5,9870,0,False,False,False,H,H,0
145544,0.0,0,0,0,0,,,,150.0,15,15.23,169.12,0,,Force Sensor 3,0,0,12.5,-73.5,-172.0,2.12,-834.25,1.5,0.0,-0.14,1.76,76.5,32.88,6.19,0.65,0.12,0.75,-0.07,26,-217743360,1243.54,3665602,76.92307692307692,9884,0,False,False,False,H,H,0
145560,0.0,0,0,0,0,,,,150.0,15,14.98,167.11,0,,Force Sensor 3,0,0,12.94,-81.69,-164.0,2.56,-867.19,1.37,2.06,-0.08,1.97,76.5,32.88,6.19,0.7,0.11,0.7,-0.08,26,-222953472,1260.96,3665613,66.66666666666667,9900,0,False,False,False,H,H,0
145577,0.0,0,0,0,0,M,M,M,150.0,15,15.32,151.92,0,0.0,Force Sensor 3,1,0,13.31,-87.69,-2.25,1.87,-855.5,1.44,2.11,-0.16,1.49,65.25,35.38,-40.06,0.75,0.1,0.64,-0.09,26,-212631552,1260.21,3665626,58.82352941176471,9917,0,False,False,False,H,H,0
145590,0.0,0,0,0,0,,,,150.0,15,15.83,154.13,0,,Force Sensor 3,0,0,13.94,-72.44,-7.69,2.81,-911.37,1.19,2.12,-0.02,0.18,65.25,35.38,-40.06,0.84,0.09,0.52,-0.11,26,-217677824,1258.77,3665641,71.42857142857143,9930,0,False,False,False,H,H,0
145609,0.0,0,0,0,0,,,,150.0,15,15.82,139.11,0,,Force Sensor 3,0,0,14.19,-63.19,-5.19,2.31,-961.06,1.94,4.41,-0.08,-0.85,65.25,35.38,-40.06,0.88,0.08,0.45,-0.11,26,-219217920,1219.47,3665653,62.5,9949,0,False,False,False,H,H,0
145622,0.0,0,0,0,0,,,,150.0,15,16.47,144.47,0,,Force Sensor 3,0,0,14.44,-53.94,-4.0,2.19,-964.19,1.5,4.0,-0.22,-1.9,65.25,35.38,-40.06,0.92,0.07,0.37,-0.12,26,-216825856,1170.86,3665665,66.66666666666667,9962,0,False,False,False,H,H,0
145635,0.0,0,0,0,0,M,M,M,150.0,15,16.21,141.93,0,0.0,Force Sensor 3,1,0,14.69,-44.38,-3.31,3.19,-987.44,1.06,5.96,0.06,-3.74,24.75,41.88,-68.75,0.95,0.06,0.29,-0.12,26,-218300416,1102.78,3665678,66.66666666666667,9975,0,False,False,False,H,H,0
145651,0.0,0,0,0,0,,,,150.0,15,16.34,141.89,0,,Force Sensor 3,0,0,15.13,-24.94,-2.69,2.62,-1003.62,1.44,5.88,-0.24,-4.76,24.75,41.88,-68.75,0.98,0.04,0.13,-0.13,26,-219873280,1011.05,3665693,66.66666666666667,9991,0,False,False,False,H,H,0
145666,0.0,0,0,0,0,,,,150.0,15,16.34,139.21,0,,Force Sensor 3,0,0,15.31,-15.19,-2.56,2.5,-1038.44,2.25,6.37,-0.02,-7.07,24.75,41.88,-68.75,0.99,0.03,0.04,-0.14,26,-215023616,925.75,3665705,62.5,10006,0,False,False,False,H,H,0
145683,0.0,0,0,0,0,,,,150.0,15,16.74,144.42,0,,Force Sensor 3,0,0,15.5,-5.19,-2.5,2.5,-1038.44,2.25,5.21,-0.21,-8.24,-32.19,46.69,-60.69,0.99,0.02,-0.04,-0.14,26,-208830464,805.15,3665717,62.5,10023,0,False,False,False,H,H,0
145699,0.0,0,0,0,0,,,,150.0,15,16.23,136.82,0,,Force Sensor 3,0,0,15.94,14.5,-2.62,3.06,-1021.06,1.37,5.22,0.05,-8.32,-32.19,46.69,-60.69,0.98,0.0,-0.13,-0.14,26,-219250688,725.0,3665730,66.66666666666667,10039,0,False,False,False,H,H,0
145711,0.0,0,0,0,0,,,,150.0,15,16.62,144.32,0,,Force Sensor 3,0,0,16.12,24.19,-2.81,2.12,-961.69,1.12,4.33,0.09,-9.55,-32.19,46.69,-60.69,0.95,-0.02,-0.29,-0.14,26,-215089152,622.96,3665747,76.92307692307692,10051,0,False,False,False,H,H,0
145725,0.0,0,0,0,0,,,,150.0,15,16.25,154.71,0,,Force Sensor 3,0,0,16.56,42.44,-3.5,2.81,-936.56,1.31,3.97,-0.25,-9.29,-32.19,46.69,-60.69,0.92,-0.03,-0.36,-0.13,26,-217219072,551.83,3665757,71.42857142857143,10065,0,False,False,False,H,H,0
145744,0.0,0,0,0,0,,,,150.0,15,15.74,164.3,0,,Force Sensor 3,0,0,17.75,84.62,-2.56,2.25,-851.75,0.81,-1.51,-0.08,-9.93,-71.56,48.5,-14.69,0.68,-0.08,-0.72,-0.11,26,-213581824,384.94,3665811,58.82352941176471,10084,0,False,False,False,H,H,0
145758,0.0,0,0,0,0,,,,150.0,15,15.24,149.49,0,,Force Sensor 3,0,0,18.12,85.44,-177.37,2.5,-865.37,1.56,-1.89,-0.2,-9.25,-68.0,44.88,41.06,0.68,-0.08,-0.72,-0.11,26,-209813504,397.42,3665824,62.5,10098,0,False,False,False,H,H,0
145773,0.0,0,0,0,0,,,,150.0,15,15.98,149.18,0,,Force Sensor 3,0,0,18.5,77.69,-167.87,2.37,-839.25,1.31,-4.33,-0.3,-8.56,-68.0,44.88,41.06,0.56,-0.1,-0.81,-0.09,26,-211484672,408.71,3665837,62.5,10113,0,False,False,False,H,H,0
145791,0.0,0,0,0,0,,,,150.0,15,15.61,151.86,0,,Force Sensor 3,0,0,19.5,61.56,-174.69,2.75,-843.62,1.75,-4.41,-0.05,-7.79,-68.0,44.88,41.06,0.51,-0.1,-0.85,-0.09,26,-212566016,445.96,3665849,62.5,10131,0,False,False,False,H,H,0
145802,0.0,0,0,0,0,,,,150.0,15,15.85,151.76,0,,Force Sensor 3,0,0,20.25,53.31,-175.81,2.06,-858.37,1.37,-4.01,-0.24,-7.15,-68.0,44.88,41.06,0.44,-0.11,-0.89,-0.08,26,-216137728,477.5,3665861,90.9090909090909,10142,0,False,False,False,H,H,0
145819,0.0,0,0,0,0,,,,150.0,15,15.86,151.76,0,,Force Sensor 3,0,0,21.25,45.06,-176.44,2.12,-853.06,1.69,-4.29,-0.13,-6.55,-24.19,39.69,73.25,0.31,-0.12,-0.94,-0.06,26,-214237184,533.91,3665874,55.55555555555557,10159,0,False,False,False,H,H,0
145834,0.0,0,0,0,0,,,,150.0,15,15.85,151.66,0,,Force Sensor 3,0,0,14.5,36.75,-176.94,2.12,-918.69,1.69,-6.47,-0.16,-6.19,-24.19,39.69,73.25,0.24,-0.12,-0.96,-0.05,26,-213188608,591.86,3665887,62.5,10174,0,False,False,False,H,H,0
145852,0.0,0,0,0,0,M,M,M,150.0,15,15.86,149.28,0,0.0,Force Sensor 3,1,0,14.88,18.62,-177.44,2.69,-961.56,1.56,-4.91,-0.27,-4.78,-24.19,39.69,73.25,0.16,-0.13,-0.98,-0.04,26,-220200960,674.56,3665900,58.82352941176471,10192,0,False,False,False,H,H,0
145869,0.0,0,0,0,0,,,,150.0,15,16.61,142.03,0,,Force Sensor 3,0,0,15.13,9.38,-177.56,2.0,-954.94,2.12,-6.3,-0.22,-3.43,-24.19,39.69,73.25,0.08,-0.13,-0.99,-0.03,26,-209321984,757.31,3665913,66.66666666666667,10209,0,False,False,False,H,H,0
145881,0.0,0,0,0,0,M,M,M,150.0,15,16.35,144.62,0,0.0,Force Sensor 3,1,0,15.31,0.31,-177.62,2.37,-944.25,1.56,-6.21,-0.46,-3.35,33.88,34.25,65.56,-0.08,-0.13,-0.99,-0.01,26,-213352448,855.77,3665927,76.92307692307692,10221,0,False,False,False,H,H,0
145896,0.0,0,0,0,0,,,,150.0,15,16.23,141.74,0,,Force Sensor 3,0,0,15.75,-18.06,-177.56,2.0,-945.75,1.5,-3.11,-0.46,-1.42,33.88,34.25,65.56,-0.16,-0.14,-0.98,0.0,26,-213614592,934.78,3665939,52.631578947368425,10236,0,False,False,False,H,H,0
145914,0.0,0,0,0,0,,,,150.0,15,16.37,146.85,0,,Force Sensor 3,0,0,15.94,-26.94,-177.44,2.44,-918.69,1.69,-5.85,-0.43,0.2,33.88,34.25,65.56,-0.31,-0.13,-0.94,0.02,26,-212467712,1016.39,3665952,71.42857142857143,10254,0,False,False,False,H,H,0
145930,0.0,0,0,0,0,,,,150.0,15,16.76,139.3,0,,Force Sensor 3,0,0,16.12,-35.94,-177.19,2.19,-932.87,1.75,-2.78,-0.05,-0.36,33.88,34.25,65.56,-0.31,-0.13,-0.94,0.02,26,-211550208,1086.29,3665965,58.82352941176471,10270,0,False,False,False,H,H,0
145946,0.0,0,0,0,0,,,,150.0,15,16.51,142.03,0,,Force Sensor 3,0,0,10.0,-45.0,-176.75,2.56,-943.12,1.25,-1.97,-0.23,0.4,74.0,33.56,16.69,-0.45,-0.13,-0.88,0.04,26,-221773824,1150.49,3665979,83.33333333333333,10286,0,False,False,False,H,H,0
145958,0.0,0,0,0,0,,,,150.0,15,16.38,139.21,0,,Force Sensor 3,0,0,11.81,-62.69,-175.0,2.44,-905.81,1.25,-4.0,-0.31,1.37,74.0,33.56,16.69,-0.52,-0.13,-0.84,0.05,26,-216891392,1191.95,3665991,58.82352941176471,10298,0,False,False,False,H,H,0
145975,0.0,0,0,0,0,,,,150.0,15,16.13,144.22,0,,Force Sensor 3,0,0,12.38,-71.87,-172.69,2.06,-950.75,1.62,0.34,-0.06,0.36,74.0,33.56,16.69,-0.65,-0.12,-0.75,0.07,26,-214302720,1234.65,3666004,62.5,10315,0,False,False,False,H,H,0
145990,0.0,0,0,0,0,,,,150.0,15,16.28,159.35,0,,Force Sensor 3,0,0,14.38,-56.38,-4.25,1.94,-862.25,1.5,3.85,-0.1,-0.33,67.06,36.88,-37.06,-0.87,-0.08,-0.47,0.11,26,-212369408,1211.95,3666058,66.66666666666667,10330,0,False,False,False,H,H,0
146008,0.0,0,0,0,0,,,,150.0,15,15.52,164.58,0,,Force Sensor 3,0,0,14.56,-48.0,-3.56,2.62,-868.69,1.06,4.55,-0.09,-1.14,24.37,42.0,-68.5,-0.91,-0.07,-0.4,0.12,26,-217186304,1174.47,3666071,62.5,10348,0,False,False,False,H,H,0
146019,0.0,0,0,0,0,,,,150.0,15,15.25,159.51,0,,Force Sensor 3,0,0,14.75,-39.5,-3.12,2.06,-882.12,1.87,5.62,-0.13,-1.98,24.37,42.0,-68.5,-0.95,-0.06,-0.26,0.13,26,-217710592,1119.3,3666082,76.92307692307692,10359,0,False,False,False,H,H,0
146037,0.0,0,0,0,0,,,,150.0,15,15.51,167.17,0,,Force Sensor 3,0,0,14.94,-31.25,-2.81,2.37,-858.69,1.12,5.32,0.05,-3.2,24.37,42.0,-68.5,-0.97,-0.05,-0.2,0.13,26,-215973888,1052.93,3666095,66.66666666666667,10377,0,False,False,False,H,H,0
146052,0.0,0,0,0,0,,,,150.0,15,15.1,156.98,0,,Force Sensor 3,0,0,15.13,-23.12,-2.62,2.44,-850.37,1.44,4.4,-0.15,-3.96,24.37,42.0,-68.5,-0.98,-0.04,-0.13,0.13,26,-216498176,979.4,3666109,55.55555555555557,10392,0,False,False,False,H,H,0
146069,0.0,0,0,0,0,,,,150.0,15,15.47,161.93,0,,Force Sensor 3,0,0,15.5,-6.56,-2.5,1.81,-869.37,1.44,6.58,-0.11,-5.59,-26.69,47.19,-63.5,-0.99,-0.03,-0.05,0.13,26,-227966976,886.07,3666121,76.92307692307692,10409,0,False,False,False,H,H,0
146081,0.0,0,0,0,0,M,M,M,150.0,15,15.35,157.03,0,0.0,Force Sensor 3,1,0,15.69,1.75,-2.5,2.87,-864.31,1.25,6.07,-0.08,-5.69,-26.69,47.19,-63.5,-0.99,-0.01,0.09,0.14,26,-215154688,794.58,3666134,55.55555555555557,10421,0,False,False,False,H,H,0
146100,0.0,0,0,0,0,,,,150.0,15,15.59,159.46,0,,Force Sensor 3,0,0,15.81,10.06,-2.56,3.06,-906.56,1.25,2.54,-0.38,-7.78,-26.69,47.19,-63.5,-0.98,0.0,0.17,0.14,26,-219676672,705.2,3666147,71.42857142857143,10440,0,False,False,False,H,H,0
146113,0.0,0,0,0,0,,,,150.0,15,15.47,156.93,0,,Force Sensor 3,0,0,16.19,27.94,-2.87,1.75,-947.81,2.0,3.63,-0.25,-9.76,-26.69,47.19,-63.5,-0.96,0.01,0.24,0.14,26,-220528640,599.72,3666161,76.92307692307692,10453,0,False,False,False,H,H,0
146127,0.0,0,0,0,0,,,,150.0,15,15.59,149.33,0,,Force Sensor 3,0,0,16.44,37.19,-3.25,2.87,-962.0,1.19,1.81,0.0,-9.91,-64.69,48.88,-30.56,-0.94,0.02,0.32,0.14,26,-215908352,521.32,3666173,62.5,10467,0,False,False,False,H,H,0
146143,0.0,0,0,0,0,,,,150.0,15,15.97,151.76,0,,Force Sensor 3,0,0,16.62,46.75,-3.81,2.62,-989.69,1.69,1.4,-0.16,-11.78,-64.69,48.88,-30.56,-0.87,0.04,0.47,0.13,26,-214925312,470.26,3666186,58.82352941176471,10483,0,False,False,False,H,H,0
146157,0.0,0,0,0,0,,,,150.0,15,15.85,134.15,0,,Force Sensor 3,0,0,17.12,66.0,-6.44,2.81,-1002.62,1.56,2.18,-0.01,-11.07,-64.69,48.88,-30.56,-0.83,0.05,0.54,0.13,26,-216825856,422.36,3666199,66.66666666666667,10497,0,False,False,False,H,H,0
146171,0.0,0,0,0,0,,,,150.0,15,16.73,139.16,0,,Force Sensor 3,0,0,17.44,75.37,-10.44,2.56,-981.62,1.5,0.13,-0.21,-10.66,-64.69,48.88,-30.56,-0.73,0.07,0.67,0.11,26,-209846272,397.51,3666213,76.92307692307692,10511,0,False,False,False,H,H,0
146187,0.0,0,0,0,0,,,,150.0,15,16.74,134.47,0,,Force Sensor 3,0,0,17.75,84.44,-2.56,2.81,-975.44,1.81,-1.34,-0.07,-10.19,-73.06,46.0,25.19,-0.67,0.08,0.73,0.11,26,-210665472,376.84,3666225,62.5,10527,0,False,False,False,H,H,0
146203,0.0,0,0,0,0,,,,150.0,15,16.74,139.5,0,,Force Sensor 3,0,0,18.19,84.69,-177.37,2.87,-971.62,1.75,-2.39,-0.08,-9.8,-73.06,46.0,25.19,-0.61,0.09,0.78,0.1,26,-221609984,397.92,3666238,62.5,10543,0,False,False,False,H,H,0
146220,0.0,0,0,0,0,,,,150.0,15,16.49,129.44,0,,Force Sensor 3,0,0,19.19,66.62,-173.56,2.81,-957.06,1.75,-4.1,-0.09,-8.84,-73.06,46.0,25.19,-0.54,0.1,0.83,0.09,26,-216399872,418.37,3666251,58.82352941176471,10560,0,False,False,False,H,H,0
