Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,Command,Anomaly?,Anomaly Mode,Attribute,Desired Speed,Desired R,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,Active V Attribute,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time
83467,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.73,306.07,0,,Force Sensor 3,0,0,14.75,-26.12,-2.94,3.81,-1776.44,3.31,-3.3,-0.41,-29.8,-50.19,43.88,62.5,-0.97,-0.05,-0.22,0.13,26,-215777280,782.68,1166970,62.5,28045
83483,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.87,305.97,0,,Force Sensor 3,0,0,15.13,-9.38,-2.69,4.5,-1746.63,3.12,-7.26,-0.4,-28.51,-50.19,43.88,62.5,-0.99,-0.03,-0.08,0.13,26,-211419136,947.97,1166981,58.82352941176471,28061
83500,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.99,303.57,0,,Force Sensor 3,0,0,15.5,7.31,-2.75,3.69,-1740.44,2.94,-7.3,-0.32,-26.45,61.56,33.38,38.88,-0.99,-0.02,0.07,0.13,26,-213811200,1086.13,1166994,66.66666666666667,28078
83513,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.99,288.32,0,,Force Sensor 3,0,0,15.88,23.62,-3.0,4.25,-1727.56,3.19,-14.76,-0.08,-17.86,61.56,33.38,38.88,-0.93,0.02,0.34,0.13,26,-216203264,1129.88,1167010,76.92307692307692,28091
83530,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.75,293.83,0,,Force Sensor 3,0,0,16.69,56.75,-5.12,4.75,-1726.44,2.56,-16.84,-0.47,-14.41,61.56,33.38,38.88,-0.79,0.06,0.6,0.12,26,-222298112,1113.21,1167023,62.5,28108
83545,0.0,0.0,0.0,0.0,0,,,,300.0,15,28.12,279.14,0,,Force Sensor 3,0,0,17.25,73.75,-10.06,4.75,-1783.19,2.94,-14.67,-0.21,-11.37,61.56,33.38,38.88,-0.69,0.08,0.71,0.11,26,-222920704,1029.94,1167033,66.66666666666667,28123
83562,0.0,0.0,0.0,0.0,0,,,,300.0,15,28.24,276.16,0,,Force Sensor 3,0,0,17.94,86.75,-177.19,4.44,-1827.13,3.31,-11.31,-0.4,-9.32,52.06,39.25,-56.5,-0.57,0.09,0.81,0.09,26,-217776128,876.67,1167046,58.82352941176471,28140
83577,0.0,0.0,0.0,0.0,0,,,,300.0,15,28.4,278.76,0,,Force Sensor 3,0,0,20.56,51.63,-175.62,4.81,-1926.75,3.75,-4.69,-0.36,-5.85,52.06,39.25,-56.5,-0.43,0.11,0.89,0.08,26,-210796544,698.42,1167060,71.42857142857143,28155
83590,0.0,23.3,0.0,0.0,0,M,M,M,300.0,15,28.28,286.88,0,0.0,Force Sensor 3,1,0,14.19,32.94,-176.81,5.25,-1954.88,3.06,3.65,-0.26,-7.29,52.06,39.25,-56.5,-0.12,0.13,0.98,0.04,26,-214958080,489.09,1167073,62.5,28168
83604,0.0,0.0,0.0,0.0,0,,,,300.0,15,28.05,295.94,0,,Force Sensor 3,0,0,10.88,-59.44,-175.12,5.5,-1880.63,3.62,12.59,-0.32,-25.72,-47.75,48.0,-46.0,0.62,0.12,0.77,-0.07,26,-214695936,273.0,1167126,83.33333333333333,28182
83619,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.44,298.75,0,,Force Sensor 3,0,0,12.19,-77.31,-168.62,4.81,-1905.19,3.87,8.98,-0.39,-30.38,-58.19,44.69,56.25,0.74,0.11,0.66,-0.08,26,-206733312,394.11,1167141,55.555555555555564,28197
83636,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.3,303.77,0,,Force Sensor 3,0,0,13.69,-65.56,-6.12,4.87,-1918.81,3.37,8.84,-0.26,-32.42,-58.19,44.69,56.25,0.91,0.07,0.4,-0.11,26,-209387520,545.2,1167153,66.66666666666667,28214
83651,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.05,306.07,0,,Force Sensor 3,0,0,14.19,-47.5,-3.81,4.87,-1888.13,3.81,-2.38,-0.36,-30.4,-58.19,44.69,56.25,0.96,0.06,0.25,-0.12,26,-204275712,705.86,1167165,62.5,28229
83668,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.92,306.18,0,,Force Sensor 3,0,0,14.63,-29.62,-3.0,4.44,-1817.19,3.19,-5.83,-0.55,-29.01,-58.19,44.69,56.25,0.99,0.04,0.1,-0.13,26,-214138880,875.62,1167176,66.66666666666667,28246
83681,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.91,310.57,0,,Force Sensor 3,0,0,15.06,-12.19,-2.75,4.25,-1789.25,3.0,-8.4,-0.14,-26.17,59.75,33.06,40.25,0.99,0.02,-0.05,-0.13,26,-211746816,986.93,1167189,66.66666666666667,28259
83702,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.66,318.19,0,,Force Sensor 3,0,0,15.81,21.69,-2.94,4.5,-1749.44,3.12,-13.92,-0.41,-23.1,59.75,33.06,40.25,0.97,-0.0,-0.19,-0.14,26,-214269952,1020.67,1167202,62.5,28280
83712,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.29,308.17,0,,Force Sensor 3,0,0,16.19,38.44,-3.56,4.12,-1743.19,2.69,-13.27,-0.34,-17.35,59.75,33.06,40.25,0.88,-0.04,-0.46,-0.13,26,-218333184,1064.99,1167215,66.66666666666667,28290
83728,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.79,312.96,0,,Force Sensor 3,0,0,16.62,54.81,-4.87,4.31,-1715.0,2.87,-12.69,-0.25,-9.8,59.75,33.06,40.25,0.8,-0.06,-0.58,-0.12,26,-218726400,1047.85,1167228,71.42857142857143,28306
83741,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.54,298.45,0,,Force Sensor 3,0,0,17.75,86.5,-2.75,4.25,-1721.25,2.69,-9.15,-0.26,-7.24,52.0,38.06,-56.5,0.71,-0.07,-0.69,-0.11,26,-218333184,886.17,1167241,66.66666666666667,28319
83758,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.38,293.53,0,,Force Sensor 3,0,0,18.62,74.87,-169.31,4.94,-1758.63,2.62,-7.02,-0.08,-4.49,52.0,38.06,-56.5,0.48,-0.1,-0.87,-0.08,26,-227672064,718.44,1167254,71.42857142857143,28336
83774,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.52,291.32,0,,Force Sensor 3,0,0,19.87,58.0,-174.87,4.75,-1804.31,2.56,1.13,0.04,-2.38,52.0,38.06,-56.5,0.34,-0.11,-0.93,-0.07,26,-213221376,540.25,1167267,62.5,28352
83787,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.64,293.53,0,,Force Sensor 3,0,0,14.44,23.25,-177.12,4.75,-1820.25,3.31,6.51,-0.01,-5.17,52.0,38.06,-56.5,0.2,-0.12,-0.97,-0.05,26,-221708288,391.42,1167280,58.82352941176471,28365
83803,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.53,293.23,0,,Force Sensor 3,0,0,14.88,5.56,-177.37,5.12,-1845.44,2.87,8.81,-0.31,-7.02,-44.56,48.0,-49.5,-0.11,-0.13,-0.99,-0.01,26,-220561408,273.84,1167293,83.33333333333333,28381
83816,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.53,293.53,0,,Force Sensor 3,0,0,15.31,-12.25,-177.44,5.19,-1861.63,3.5,13.34,-0.34,-16.0,-44.56,48.0,-49.5,-0.26,-0.13,-0.96,0.01,26,-215908352,217.5,1167306,62.5,28394
83832,0.0,-5.94,0.0,0.0,0,,,,300.0,15,27.54,293.63,0,,Force Sensor 3,0,0,9.69,-48.25,-176.31,5.19,-1878.38,3.5,15.55,-0.16,-19.18,-44.56,48.0,-49.5,-0.41,-0.13,-0.9,0.03,26,-217579520,227.74,1167319,62.5,28410
83848,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.54,285.81,0,,Force Sensor 3,0,0,11.44,-66.12,-173.87,5.44,-1869.94,3.37,12.87,-0.17,-23.09,-44.56,48.0,-49.5,-0.54,-0.12,-0.83,0.05,26,-216170496,330.05,1167332,76.92307692307692,28426
83861,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.94,283.88,0,,Force Sensor 3,0,0,14.81,-21.87,-2.87,4.69,-1912.13,3.5,-5.22,-0.59,-31.01,49.75,33.38,49.38,-0.99,-0.03,-0.03,0.13,26,-210960384,1006.49,1167387,58.82352941176471,28439
83878,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.8,296.44,0,,Force Sensor 3,0,0,15.63,13.94,-2.81,4.69,-1852.31,3.44,-12.6,-0.3,-25.35,49.75,33.38,49.38,-0.98,-0.01,0.12,0.14,26,-209551360,1128.16,1167398,66.66666666666667,28456
83893,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.42,303.87,0,,Force Sensor 3,0,0,16.06,31.69,-3.25,4.37,-1847.13,2.69,-10.73,-0.43,-22.79,49.75,33.38,49.38,-0.95,0.01,0.27,0.13,26,-215973888,1167.05,1167410,62.5,28471
83907,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.05,315.9,0,,Force Sensor 3,0,0,16.5,49.13,-4.25,4.75,-1818.19,3.06,-12.77,-0.26,-15.89,49.75,33.38,49.38,-0.83,0.05,0.55,0.12,26,-214532096,1132.48,1167423,76.92307692307692,28485
83922,0.0,-7.02,-0.0,0.0,0,,,,300.0,15,26.44,311.2,0,,Force Sensor 3,0,0,17.0,66.37,-7.0,4.37,-1791.13,3.37,-13.49,-0.31,-9.16,56.0,37.38,-54.38,-0.74,0.07,0.66,0.11,26,-220692480,1002.86,1167436,58.82352941176471,28500
83943,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.67,308.48,0,,Force Sensor 3,0,0,17.56,83.19,-2.75,5.06,-1819.63,2.44,-6.33,-0.16,-6.4,56.0,37.38,-54.38,-0.63,0.09,0.77,0.1,26,-220299264,828.3,1167449,62.5,28521
83958,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.03,300.85,0,,Force Sensor 3,0,0,19.62,61.06,-174.31,4.44,-1822.19,3.37,-4.18,-0.34,-5.23,56.0,37.38,-54.38,-0.5,0.1,0.85,0.09,26,-207749120,651.75,1167462,62.5,28536
83970,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.03,300.85,0,,Force Sensor 3,0,0,13.94,43.5,-176.31,5.06,-1833.38,3.0,0.79,0.1,-3.28,56.0,37.38,-54.38,-0.22,0.12,0.97,0.05,26,-220659712,453.95,1167478,83.33333333333333,28548
83984,0.0,23.3,0.0,0.0,0,,,,300.0,15,27.29,308.37,0,,Force Sensor 3,0,0,14.81,8.63,-177.37,5.19,-1814.19,3.06,9.44,-0.17,-5.82,-43.88,48.0,-49.0,-0.07,0.13,0.99,0.03,26,-218529792,299.92,1167488,62.5,28562
83999,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.79,305.76,0,,Force Sensor 3,0,0,15.19,-8.44,-177.44,4.94,-1786.31,3.06,12.64,-0.17,-8.53,-43.88,48.0,-49.0,0.08,0.13,0.99,0.01,26,-218038272,193.18,1167501,62.5,28577
84014,0.0,23.3,0.0,0.0,0,M,M,M,300.0,15,26.92,316.11,0,0.0,Force Sensor 3,1,0,15.63,-25.44,-177.25,4.56,-1769.63,3.06,15.03,-0.1,-11.07,-43.88,48.0,-49.0,0.36,0.13,0.92,-0.03,26,-217153536,176.47,1167514,76.92307692307692,28592
84031,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.78,305.87,0,,Force Sensor 3,0,0,16.06,-42.13,-176.62,4.94,-1726.75,3.19,13.1,-0.28,-18.92,-43.88,48.0,-49.0,0.49,0.13,0.86,-0.05,26,-219643904,269.62,1167529,55.555555555555564,28609
84045,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.9,298.65,0,,Force Sensor 3,0,0,12.06,-75.19,-170.31,5.0,-1727.38,3.31,11.97,-0.27,-23.2,-64.75,45.38,47.75,0.61,0.12,0.78,-0.06,26,-214892544,359.26,1167540,66.66666666666667,28623
84060,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.26,293.73,0,,Force Sensor 3,0,0,12.88,-86.56,-2.44,4.75,-1764.56,3.37,9.56,-0.19,-27.01,-64.75,45.38,47.75,0.81,0.09,0.57,-0.1,26,-213680128,487.47,1167553,66.66666666666667,28638
84077,0.0,-13.31,0.0,0.0,0,,,,300.0,15,27.51,298.65,0,,Force Sensor 3,0,0,13.56,-70.0,-7.37,4.56,-1818.13,3.5,1.47,-0.42,-32.48,-64.75,45.38,47.75,0.89,0.08,0.43,-0.11,26,-207355904,676.61,1167566,55.555555555555564,28655
84093,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.27,293.73,0,,Force Sensor 3,0,0,14.56,-34.19,-3.19,4.37,-1881.19,3.81,0.14,-0.65,-32.89,-64.75,45.38,47.75,0.95,0.06,0.29,-0.12,26,-216137728,876.13,1167581,76.92307692307692,28671
84107,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.52,298.45,0,,Force Sensor 3,0,0,16.62,54.0,-4.75,4.56,-1808.44,2.81,-11.63,-0.07,-15.32,39.69,34.06,58.56,0.88,-0.04,-0.45,-0.13,26,-219348992,1182.31,1167629,66.66666666666667,28685
84123,0.0,-2.91,0.0,0.0,0,,,,300.0,15,27.28,293.83,0,,Force Sensor 3,0,0,17.12,71.5,-8.81,4.81,-1828.69,2.81,-13.21,-0.35,-11.88,64.75,35.56,-44.0,0.8,-0.06,-0.58,-0.12,26,-218333184,1143.3,1167638,55.555555555555564,28701
84143,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.78,288.51,0,,Force Sensor 3,0,0,17.81,87.12,-2.75,4.94,-1845.88,3.12,-9.79,-0.21,-8.64,64.75,35.56,-44.0,0.7,-0.08,-0.7,-0.11,26,-224067584,1042.26,1167649,66.66666666666667,28721
84153,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.79,288.9,0,,Force Sensor 3,0,0,18.75,72.56,-170.75,4.62,-1851.5,2.75,-7.35,-0.29,-7.62,64.75,35.56,-44.0,0.45,-0.11,-0.88,-0.08,26,-223477760,872.9,1167664,83.33333333333333,28731
84168,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.78,291.51,0,,Force Sensor 3,0,0,20.19,54.63,-175.31,5.25,-1880.5,3.12,1.35,-0.22,-5.64,64.75,35.56,-44.0,0.31,-0.12,-0.94,-0.06,26,-212140032,690.9,1167676,58.82352941176471,28746
84185,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.68,303.36,0,,Force Sensor 3,0,0,14.13,36.38,-176.69,4.94,-1903.13,3.44,7.6,-0.28,-6.72,-34.5,48.25,-57.06,0.15,-0.13,-0.98,-0.04,26,-220790784,482.44,1167685,66.66666666666667,28763
84200,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.06,300.85,0,,Force Sensor 3,0,0,14.56,18.06,-177.25,4.94,-1915.69,2.94,7.6,-0.28,-6.72,-34.5,48.25,-57.06,-0.0,-0.13,-0.99,-0.02,26,-218759168,317.48,1167696,58.82352941176471,28778
84217,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.19,314.03,0,,Force Sensor 3,0,0,15.44,-17.87,-177.37,4.75,-1861.13,3.81,14.54,-0.04,-11.3,-34.5,48.25,-57.06,-0.16,-0.13,-0.98,-0.0,26,-215908352,208.85,1167711,76.92307692307692,28795
84229,0.0,1.02,0.0,0.0,0,M,M,M,300.0,15,26.52,313.6,0,0.0,Force Sensor 3,1,0,15.88,-35.31,-176.94,4.69,-1814.94,2.5,14.23,-0.38,-14.98,-34.5,48.25,-57.06,-0.44,-0.13,-0.89,0.04,26,-209092608,235.94,1167723,58.82352941176471,28807
84245,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.42,313.28,0,,Force Sensor 3,0,0,10.19,-52.5,-175.94,5.25,-1794.44,3.06,13.2,-0.24,-18.47,-34.5,48.25,-57.06,-0.57,-0.12,-0.81,0.06,26,-216694784,313.58,1167735,83.33333333333333,28823
84262,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.54,310.99,0,,Force Sensor 3,0,0,11.69,-69.44,-173.0,5.12,-1771.13,3.44,12.96,-0.23,-22.88,-68.75,46.5,41.19,-0.68,-0.11,-0.72,0.08,26,-211451904,398.52,1167749,62.5,28840
84275,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.65,310.67,0,,Force Sensor 3,0,0,13.31,-76.0,-10.44,4.94,-1774.06,3.19,8.24,-0.36,-28.54,-68.75,46.5,41.19,-0.78,-0.1,-0.61,0.09,26,-206798848,541.37,1167761,66.66666666666667,28853
84291,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.39,310.99,0,,Force Sensor 3,0,0,13.88,-59.06,-4.94,4.19,-1779.38,3.94,2.37,-0.4,-29.72,-68.75,46.5,41.19,-0.93,-0.07,-0.35,0.12,26,-213680128,662.87,1167774,58.82352941176471,28869
84306,0.0,23.3,0.0,0.0,0,M,M,M,300.0,15,26.63,313.49,0,0.0,Force Sensor 3,1,0,14.31,-42.0,-3.5,4.19,-1782.88,3.5,1.77,-0.49,-30.53,35.25,34.88,61.38,-0.97,-0.05,-0.21,0.13,26,-213188608,765.72,1167787,62.5,28884
84324,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.5,303.46,0,,Force Sensor 3,0,0,14.75,-25.0,-2.94,3.75,-1744.06,2.94,-5.97,-0.2,-25.53,35.25,34.88,61.38,-0.99,-0.03,-0.07,0.13,26,-214269952,901.29,1167801,66.66666666666667,28902
84338,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.23,291.32,0,,Force Sensor 3,0,0,15.5,8.06,-2.75,4.0,-1711.69,2.62,-11.7,-0.43,-23.0,35.25,34.88,61.38,-0.97,0.0,0.21,0.14,26,-217153536,998.29,1167813,62.5,28916
84357,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.61,286.39,0,,Force Sensor 3,0,0,15.88,24.5,-3.0,4.19,-1711.38,2.5,-14.86,-0.31,-17.42,35.25,34.88,61.38,-0.93,0.02,0.35,0.13,26,-217251840,1047.85,1167826,62.5,28935
84369,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.86,283.78,0,,Force Sensor 3,0,0,20.62,50.69,-175.75,5.44,-1914.5,3.06,-0.32,0.14,-6.18,69.5,35.25,-36.25,-0.27,0.12,0.95,0.06,26,-222003200,534.97,1167882,83.33333333333333,28947
84384,0.0,20.39,0.0,0.0,0,M,M,M,300.0,15,28.0,276.06,0,0.0,Force Sensor 3,1,0,14.19,32.19,-176.87,4.62,-1930.88,3.19,3.43,-0.43,-7.07,-19.37,46.19,-64.0,-0.12,0.13,0.98,0.04,26,-222789632,378.09,1167895,62.5,28962
84401,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.86,281.37,0,,Force Sensor 3,0,0,14.69,13.69,-177.31,5.44,-1921.44,3.31,12.01,-0.13,-11.5,-19.37,46.19,-64.0,0.04,0.13,0.99,0.02,26,-218136576,264.36,1167908,58.82352941176471,28979
84413,0.0,0.0,0.0,0.0,0,,,,300.0,15,28.15,291.32,0,,Force Sensor 3,0,0,15.56,-23.0,-177.25,5.06,-1911.75,3.69,13.16,-0.23,-14.16,-19.37,46.19,-64.0,0.2,0.13,0.97,-0.01,26,-217939968,194.89,1167920,83.33333333333333,28991
84427,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.66,295.64,0,,Force Sensor 3,0,0,16.06,-41.19,-176.69,5.25,-1900.5,3.0,14.66,-0.25,-18.59,-19.37,46.19,-64.0,0.35,0.13,0.93,-0.03,26,-213483520,249.16,1167930,52.631578947368425,29005
84446,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.92,308.37,0,,Force Sensor 3,0,0,10.88,-59.38,-175.19,5.75,-1899.44,3.12,11.96,-0.27,-23.13,-74.56,47.56,28.37,0.62,0.12,0.77,-0.07,26,-213811200,345.04,1167943,71.42857142857143,29024
84459,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.8,303.67,0,,Force Sensor 3,0,0,12.19,-77.5,-168.5,5.06,-1907.94,4.12,8.86,-0.43,-30.12,-74.56,47.56,28.37,0.74,0.11,0.66,-0.08,26,-207192064,410.9,1167956,66.66666666666667,29037
84476,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.03,310.67,0,,Force Sensor 3,0,0,13.69,-65.62,-6.12,4.81,-1894.19,3.31,4.3,-0.4,-29.97,-74.56,47.56,28.37,0.83,0.09,0.54,-0.1,26,-204210176,590.03,1167969,58.82352941176471,29054
84489,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.68,311.2,0,,Force Sensor 3,0,0,14.19,-47.81,-3.81,4.81,-1861.5,3.75,2.28,-0.24,-31.16,-74.56,47.56,28.37,0.91,0.07,0.4,-0.11,26,-213942272,770.35,1167982,83.33333333333333,29067
84505,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.64,313.49,0,,Force Sensor 3,0,0,14.63,-30.19,-3.0,3.81,-1838.31,3.87,-2.1,-0.5,-30.38,26.75,36.69,65.56,0.98,0.04,0.11,-0.13,26,-212893696,901.19,1167995,50.0,29083
84521,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.26,315.57,0,,Force Sensor 3,0,0,15.0,-12.94,-2.75,4.25,-1758.5,3.19,-11.25,-0.33,-23.43,26.75,36.69,65.56,0.99,0.02,-0.04,-0.13,26,-215252992,1041.28,1168008,76.92307692307692,29099
84537,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.4,310.88,0,,Force Sensor 3,0,0,15.75,20.62,-2.94,4.12,-1741.88,2.87,-9.16,-0.3,-21.01,26.75,36.69,65.56,0.97,-0.0,-0.18,-0.14,26,-213909504,1082.38,1168021,58.82352941176471,29115
84554,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.63,306.28,0,,Force Sensor 3,0,0,16.19,37.19,-3.5,4.25,-1724.63,2.5,-12.84,-0.37,-17.45,26.75,36.69,65.56,0.94,-0.02,-0.32,-0.13,26,-217677824,1057.49,1168034,66.66666666666667,29132
84568,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.85,298.55,0,,Force Sensor 3,0,0,17.06,70.12,-8.25,4.06,-1720.63,2.87,-11.99,-0.38,-10.2,71.0,34.56,-33.06,0.81,-0.06,-0.57,-0.12,26,-220528640,1009.74,1168051,71.42857142857143,29146
84582,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.24,291.12,0,,Force Sensor 3,0,0,17.69,85.94,-2.75,4.5,-1739.31,2.75,-8.37,-0.14,-6.96,71.0,34.56,-33.06,0.61,-0.09,-0.78,-0.1,26,-224100352,952.71,1168063,62.5,29160
84597,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.62,298.55,0,,Force Sensor 3,0,0,18.56,75.87,-168.62,4.69,-1744.63,3.06,-7.29,-0.16,-4.37,71.0,34.56,-33.06,0.49,-0.1,-0.86,-0.08,26,-218365952,812.54,1168075,66.66666666666667,29175
84613,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.75,300.95,0,,Force Sensor 3,0,0,15.75,-29.69,-177.12,5.19,-1884.19,2.94,12.84,-0.36,-16.38,-17.25,47.0,-65.69,-0.26,-0.13,-0.96,0.01,26,-213385216,226.5,1168135,58.82352941176471,29191
84628,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.13,293.63,0,,Force Sensor 3,0,0,9.63,-47.81,-176.31,5.37,-1894.5,3.81,15.19,-0.09,-19.59,-75.69,48.06,17.19,-0.54,-0.12,-0.83,0.05,26,-212893696,259.65,1168145,76.92307692307692,29206
84643,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.5,296.04,0,,Force Sensor 3,0,0,11.44,-65.87,-174.0,5.0,-1906.94,4.06,9.55,-0.2,-28.1,-75.69,48.06,17.19,-0.67,-0.11,-0.73,0.07,26,-220332032,357.69,1168158,58.82352941176471,29221
84660,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.48,288.71,0,,Force Sensor 3,0,0,13.31,-77.0,-11.19,5.0,-1916.0,3.75,8.38,-0.39,-30.79,-75.69,48.06,17.19,-0.78,-0.1,-0.62,0.09,26,-215220224,560.31,1168170,62.5,29238
84680,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.76,291.51,0,,Force Sensor 3,0,0,13.88,-58.75,-4.87,4.75,-1917.63,3.94,2.41,-0.64,-31.64,-75.69,48.06,17.19,-0.93,-0.07,-0.34,0.12,26,-213024768,741.34,1168183,62.5,29258
84691,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.62,293.93,0,,Force Sensor 3,0,0,14.38,-40.31,-3.37,4.69,-1925.88,4.0,0.08,-0.07,-31.45,13.69,37.5,71.06,-0.93,-0.07,-0.34,0.12,26,-211648512,924.06,1168192,90.9090909090909,29269
84704,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.5,298.75,0,,Force Sensor 3,0,0,14.81,-22.12,-2.87,4.37,-1898.31,3.0,-4.88,-0.53,-30.86,13.69,37.5,71.06,-0.99,-0.03,-0.03,0.13,26,-217415680,1065.45,1168204,58.82352941176471,29282
84721,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.64,313.07,0,,Force Sensor 3,0,0,15.19,-4.0,-2.69,4.25,-1889.31,3.5,-8.0,-0.41,-23.8,13.69,37.5,71.06,-0.98,-0.01,0.12,0.14,26,-214630400,1125.27,1168217,58.82352941176471,29299
84737,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.53,306.28,0,,Force Sensor 3,0,0,15.63,13.81,-2.81,4.12,-1856.44,3.12,-12.79,-0.33,-20.57,13.69,37.5,71.06,-0.95,0.01,0.27,0.13,26,-220332032,1136.29,1168231,62.5,29315
84753,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.52,301.36,0,,Force Sensor 3,0,0,16.5,49.31,-4.25,4.94,-1847.88,2.94,-12.82,-0.24,-16.79,73.5,35.0,-27.75,-0.9,0.03,0.42,0.13,26,-217874432,1079.2,1168243,83.33333333333333,29331
84769,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.11,301.06,0,,Force Sensor 3,0,0,17.0,66.87,-7.12,4.25,-1837.56,2.69,-10.67,-0.38,-12.29,73.5,35.0,-27.75,-0.73,0.07,0.67,0.11,26,-219381760,979.14,1168256,55.555555555555564,29347
84785,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.12,300.95,0,,Force Sensor 3,0,0,17.62,83.87,-2.75,4.44,-1816.19,2.56,-6.66,-0.27,-6.32,73.5,35.0,-27.75,-0.62,0.09,0.77,0.1,26,-216498176,880.26,1168269,66.66666666666667,29363
84798,0.0,23.3,0.0,0.0,0,M,M,M,300.0,15,27.13,308.58,0,0.0,Force Sensor 3,1,0,19.62,60.31,-174.5,4.81,-1824.75,3.25,-2.64,-0.31,-5.06,73.5,35.0,-27.75,-0.5,0.1,0.86,0.09,26,-216596480,711.65,1168282,66.66666666666667,29376
84812,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.74,303.36,0,,Force Sensor 3,0,0,13.94,42.75,-176.37,4.94,-1828.44,2.87,1.77,-0.37,-6.03,-16.06,45.88,-65.56,-0.36,0.11,0.92,0.07,26,-218136576,520.99,1168295,66.66666666666667,29390
